time,chlora,obs,lon,lat,depth
2021-03-10 08:33:47.465863680,0.2782,3301564,-125.3896636,44.52894899,16.549597284180557
2021-03-10 08:33:48.594280960,0.2889,3301565,-125.3896636,44.52894899,16.217339247078666
2021-03-10 08:33:49.722700800,0.2996,3301566,-125.3896636,44.52894899,15.852039289059515
2021-03-10 08:33:50.851096576,0.2996,3301567,-125.3896636,44.52894899,15.599790063151564
2021-03-10 08:33:51.979549184,0.2889,3301568,-125.3896636,44.52894899,15.655154766703989
2021-03-10 08:33:53.107959808,0.2996,3301569,-125.3896636,44.52894899,15.953044917051603
2021-03-10 08:33:54.235929088,0.3317,3301570,-125.3896636,44.52894899,16.228678278275197
2021-03-10 08:33:55.364125696,0.2889,3301571,-125.3896636,44.52894899,16.30258730328272
2021-03-10 08:33:56.492314112,0.2782,3301572,-125.3896636,44.52894899,16.159067257196625
2021-03-10 08:33:57.620479488,0.2889,3301573,-125.3896636,44.52894899,16.028742245722377
2021-03-10 08:33:58.748612096,0.2889,3301574,-125.3896636,44.52894899,16.154642102450886
2021-03-10 08:33:59.876742656,0.321,3301575,-125.3896636,44.52894899,16.437303282050788
2021-03-10 08:34:01.004931072,0.2889,3301576,-125.3896636,44.52894899,16.597204156939124
2021-03-10 08:34:02.133053952,0.2996,3301577,-125.3896636,44.52894899,16.463943505540882
2021-03-10 08:34:03.261207040,0.26749999999999996,3301578,-125.3896636,44.52894899,16.13172170368947
2021-03-10 08:34:04.389645824,0.3424,3301579,-125.3896636,44.52894899,15.766977702461674
2021-03-10 08:34:05.517249024,0.3424,3301580,-125.3896636,44.52894899,15.581015173713583
2021-03-10 08:34:06.645656064,0.2996,3301581,-125.3896636,44.52894899,15.661497683139574
2021-03-10 08:34:07.774068736,0.31029999999999996,3301582,-125.3896636,44.52894899,15.879438634428862
2021-03-10 08:34:08.902466560,0.2996,3301583,-125.3896636,44.52894899,16.080509378845324
2021-03-10 08:34:10.030907392,0.2889,3301584,-125.3896636,44.52894899,16.190388878106912
2021-03-10 08:34:11.159321088,0.3317,3301585,-125.3896636,44.52894899,16.237827239012066
2021-03-10 08:34:12.287759360,0.321,3301586,-125.3896636,44.52894899,16.26093714647863
2021-03-10 08:34:13.416177152,0.36379999999999996,3301587,-125.3896636,44.52894899,16.291192511345045
2021-03-10 08:34:14.544574976,0.31029999999999996,3301588,-125.3896636,44.52894899,16.325767938928166
2021-03-10 08:34:15.673005056,0.3424,3301589,-125.3896636,44.52894899,16.33074023418169
2021-03-10 08:34:16.801394688,0.2889,3301590,-125.3896636,44.52894899,16.27118798275563
2021-03-10 08:34:17.929801216,0.2889,3301591,-125.3896636,44.52894899,16.14409033418157
2021-03-10 08:34:19.058168320,0.321,3301592,-125.3896636,44.52894899,16.00268821013272
2021-03-10 08:34:20.186648576,0.2889,3301593,-125.3896636,44.52894899,15.937266081300685
2021-03-10 08:34:21.315053568,0.4387,3301594,-125.3896636,44.52894899,15.942350111140286
2021-03-10 08:34:22.443480576,0.321,3301595,-125.3896636,44.52894899,15.928166169519729
2021-03-10 08:34:23.571888640,0.3852,3301596,-125.3896636,44.52894899,15.886560108323957
2021-03-10 08:34:24.700293632,0.31029999999999996,3301597,-125.3896636,44.52894899,15.921131260113555
2021-03-10 08:34:25.828715520,0.31029999999999996,3301598,-125.3896636,44.52894899,16.097016930198567
2021-03-10 08:34:26.957157888,0.321,3301599,-125.3896636,44.52894899,16.29268412912919
2021-03-10 08:34:28.085536256,0.2996,3301600,-125.3896636,44.52894899,16.32367816864506
2021-03-10 08:34:29.213938688,0.321,3301601,-125.3896636,44.52894899,16.189972007307727
2021-03-10 08:34:30.342378496,0.2889,3301602,-125.3896636,44.52894899,16.0216855523024
2021-03-10 08:34:31.470778368,0.2996,3301603,-125.3896636,44.52894899,16.00257960870327
2021-03-10 08:34:32.599218176,0.321,3301604,-125.3896636,44.52894899,16.14661950651571
2021-03-10 08:34:33.727672832,0.2889,3301605,-125.3896636,44.52894899,16.29799585686499
2021-03-10 08:34:34.856131584,0.2782,3301606,-125.3896636,44.52894899,16.302556129347526
2021-03-10 08:34:35.984540672,0.36379999999999996,3301607,-125.3896636,44.52894899,16.16410067886672
2021-03-10 08:34:37.112971776,0.3317,3301608,-125.3896636,44.52894899,15.995423823630425
2021-03-10 08:34:38.241371648,0.2996,3301609,-125.3896636,44.52894899,15.947560751461769
2021-03-10 08:34:39.369757696,0.3424,3301610,-125.3896636,44.52894899,16.002076326825808
2021-03-10 08:34:40.498161664,0.2996,3301611,-125.3896636,44.52894899,16.061497987366845
2021-03-10 08:34:41.626578944,0.31029999999999996,3301612,-125.3896636,44.52894899,16.066159254588257
2021-03-10 08:34:42.754966528,0.31029999999999996,3301613,-125.3896636,44.52894899,16.005849311976593
2021-03-10 08:34:43.883385856,0.31029999999999996,3301614,-125.3896636,44.52894899,15.97417876906976
2021-03-10 08:34:45.011813888,0.321,3301615,-125.3896636,44.52894899,16.06963056197707
2021-03-10 08:34:46.140239360,0.31029999999999996,3301616,-125.3896636,44.52894899,16.234803987471803
2021-03-10 08:34:47.268632064,0.2996,3301617,-125.3896636,44.52894899,16.33664734103522
2021-03-10 08:34:48.397019136,0.31029999999999996,3301618,-125.3896636,44.52894899,16.27400175778437
2021-03-10 08:34:49.525469696,0.2889,3301619,-125.3896636,44.52894899,16.06586712873565
2021-03-10 08:34:50.653892096,0.35309999999999997,3301620,-125.3896636,44.52894899,15.854029162370333
2021-03-10 08:34:51.782289920,0.31029999999999996,3301621,-125.3896636,44.52894899,15.795559303092517
2021-03-10 08:34:52.910701568,0.2996,3301622,-125.3896636,44.52894899,15.954638478513715
2021-03-10 08:34:54.038688256,0.2889,3301623,-125.3896636,44.52894899,16.246763160028564
2021-03-10 08:34:55.166848000,0.2782,3301624,-125.3896636,44.52894899,16.44654269939413
2021-03-10 08:34:56.294962176,0.321,3301625,-125.3896636,44.52894899,16.420018259252558
2021-03-10 08:34:57.423107072,0.321,3301626,-125.3896636,44.52894899,16.20539994574073
2021-03-10 08:34:58.551228928,0.2996,3301627,-125.3896636,44.52894899,15.954281426037769
2021-03-10 08:34:59.679378944,0.321,3301628,-125.3896636,44.52894899,15.832370156820923
2021-03-10 08:35:00.807502336,0.3424,3301629,-125.3896636,44.52894899,15.855804876953798
2021-03-10 08:35:01.935652352,0.31029999999999996,3301630,-125.3896636,44.52894899,15.964094663636565
2021-03-10 08:35:03.063728128,0.31029999999999996,3301631,-125.3896636,44.52894899,16.101208575271244
2021-03-10 08:35:04.192155136,0.31029999999999996,3301632,-125.3896636,44.52894899,16.208609002953505
2021-03-10 08:35:05.320638464,0.2782,3301633,-125.3896636,44.52894899,16.209426395710157
2021-03-10 08:35:06.449083392,0.31029999999999996,3301634,-125.3896636,44.52894899,16.10906031046493
2021-03-10 08:35:07.577500160,0.31029999999999996,3301635,-125.3896636,44.52894899,15.993559200268024
2021-03-10 08:35:08.705946624,0.2996,3301636,-125.3896636,44.52894899,15.99857537982919
2021-03-10 08:35:09.834353664,0.36379999999999996,3301637,-125.3896636,44.52894899,16.12886596822244
2021-03-10 08:35:10.962787328,0.2782,3301638,-125.3896636,44.52894899,16.25984298908153
2021-03-10 08:35:12.091217408,0.2889,3301639,-125.3896636,44.52894899,16.26208596334051
2021-03-10 08:35:13.219661824,0.3317,3301640,-125.3896636,44.52894899,16.183026426350278
2021-03-10 08:35:14.348037632,0.321,3301641,-125.3896636,44.52894899,16.081688341557562
2021-03-10 08:35:15.476422656,0.2996,3301642,-125.3896636,44.52894899,16.023873961913655
2021-03-10 08:35:16.604794368,0.2996,3301643,-125.3896636,44.52894899,16.00214009265544
2021-03-10 08:35:17.733178368,0.2996,3301644,-125.3896636,44.52894899,15.987514371053464
2021-03-10 08:35:18.861590528,0.31029999999999996,3301645,-125.3896636,44.52894899,16.050888218015427
2021-03-10 08:35:19.990031872,0.2889,3301646,-125.3896636,44.52894899,16.16060142400153
2021-03-10 08:35:21.118493184,0.2889,3301647,-125.3896636,44.52894899,16.200644099631713
2021-03-10 08:35:22.246894592,0.2996,3301648,-125.3896636,44.52894899,16.10411672350401
2021-03-10 08:35:23.375323648,0.321,3301649,-125.3896636,44.52894899,15.922538485051177
2021-03-10 08:35:24.503743488,0.2889,3301650,-125.3896636,44.52894899,15.838325290810321
2021-03-10 08:35:25.632134144,0.3317,3301651,-125.3896636,44.52894899,15.920840656953603
2021-03-10 08:35:26.760534528,0.321,3301652,-125.3896636,44.52894899,16.07827006782627
2021-03-10 08:35:27.888932864,0.3317,3301653,-125.3896636,44.52894899,16.188749512854884
2021-03-10 08:35:29.017333248,0.321,3301654,-125.3896636,44.52894899,16.228034271057986
2021-03-10 08:35:30.145761792,0.3317,3301655,-125.3896636,44.52894899,16.23879561338305
2021-03-10 08:35:31.274187264,0.2996,3301656,-125.3896636,44.52894899,16.22518777620631
2021-03-10 08:35:32.402587648,0.2996,3301657,-125.3896636,44.52894899,16.200870475076513
2021-03-10 08:35:33.530995712,0.321,3301658,-125.3896636,44.52894899,16.196104485983213
2021-03-10 08:35:34.659403776,0.3317,3301659,-125.3896636,44.52894899,16.22040000177424
2021-03-10 08:35:35.787848704,0.321,3301660,-125.3896636,44.52894899,16.248710610530253
2021-03-10 08:35:36.916279808,0.2996,3301661,-125.3896636,44.52894899,16.2306938786444
2021-03-10 08:35:38.044683264,0.3317,3301662,-125.3896636,44.52894899,16.09107208791883
2021-03-10 08:35:39.173027328,0.2996,3301663,-125.3896636,44.52894899,15.817329734287034
2021-03-10 08:35:40.301422080,0.31029999999999996,3301664,-125.3896636,44.52894899,15.533816454397781
2021-03-10 08:35:41.429851136,0.321,3301665,-125.3896636,44.52894899,15.430626220199999
2021-03-10 08:35:42.558274048,0.2996,3301666,-125.3896636,44.52894899,15.623017908291573
2021-03-10 08:35:43.686670336,0.2996,3301667,-125.3896636,44.52894899,16.047240723187
2021-03-10 08:35:44.815056384,0.3424,3301668,-125.3896636,44.52894899,16.48379841991418
2021-03-10 08:35:45.943461376,0.3317,3301669,-125.3896636,44.52894899,16.716000675448687
2021-03-10 08:35:47.071862784,0.35309999999999997,3301670,-125.3896636,44.52894899,16.66502311635295
2021-03-10 08:35:48.200331776,0.2889,3301671,-125.3896636,44.52894899,16.394984282021326
2021-03-10 08:35:49.328723456,0.31029999999999996,3301672,-125.3896636,44.52894899,16.11511556698815
2021-03-10 08:35:50.457110528,0.3317,3301673,-125.3896636,44.52894899,15.948147039772834
2021-03-10 08:35:51.585504768,0.321,3301674,-125.3896636,44.52894899,15.864517211824042
2021-03-10 08:35:52.713960448,0.2889,3301675,-125.3896636,44.52894899,15.92211098919729
2021-03-10 08:35:53.841910272,0.2996,3301676,-125.3896636,44.52894899,16.132984185458447
2021-03-10 08:35:54.970062336,0.31029999999999996,3301677,-125.3896636,44.52894899,16.4276650868971
2021-03-10 08:35:56.098220032,0.2889,3301678,-125.3896636,44.52894899,16.589988847721514
2021-03-10 08:35:57.226350592,0.31029999999999996,3301679,-125.3896636,44.52894899,16.53968419254491
2021-03-10 08:35:58.354506240,0.2889,3301680,-125.3896636,44.52894899,16.42141633643778
2021-03-10 08:35:59.482623488,0.2996,3301681,-125.3896636,44.52894899,16.475537780374545
2021-03-10 08:36:00.610827264,0.2782,3301682,-125.3896636,44.52894899,16.73587131925785
2021-03-10 08:36:01.738929664,0.31029999999999996,3301683,-125.3896636,44.52894899,16.968411665639245
2021-03-10 08:36:02.867111936,0.2782,3301684,-125.3896636,44.52894899,17.038457800646434
2021-03-10 08:36:03.995569664,0.3317,3301685,-125.3896636,44.52894899,17.019663122031048
2021-03-10 08:36:05.124006912,0.31029999999999996,3301686,-125.3896636,44.52894899,17.14142717434979
2021-03-10 08:36:06.252461056,0.2889,3301687,-125.3896636,44.52894899,17.468950294338143
2021-03-10 08:36:07.380867072,0.2996,3301688,-125.3896636,44.52894899,17.834049385016442
2021-03-10 08:36:08.509297664,0.2782,3301689,-125.3896636,44.52894899,18.010955091450683
2021-03-10 08:36:09.637715968,0.24609999999999999,3301690,-125.3896636,44.52894899,17.906590103312894
2021-03-10 08:36:10.766188544,0.2889,3301691,-125.3896636,44.52894899,17.629332567056768
2021-03-10 08:36:11.894616576,0.321,3301692,-125.3896636,44.52894899,17.407270507586222
2021-03-10 08:36:13.023001088,0.31029999999999996,3301693,-125.3896636,44.52894899,17.483479181355758
2021-03-10 08:36:14.151433216,0.2889,3301694,-125.3896636,44.52894899,17.81655102546173
2021-03-10 08:36:15.279782400,0.3317,3301695,-125.3896636,44.52894899,18.186465697612686
2021-03-10 08:36:16.408152064,0.3317,3301696,-125.3896636,44.52894899,18.42614346609849
2021-03-10 08:36:17.536566272,0.2996,3301697,-125.3896636,44.52894899,18.476798716907552
2021-03-10 08:36:18.664932352,0.2996,3301698,-125.3896636,44.52894899,18.38141485115486
2021-03-10 08:36:19.793354752,0.2782,3301699,-125.3896636,44.52894899,18.256841675735554
2021-03-10 08:36:20.921747968,0.2996,3301700,-125.3896636,44.52894899,18.24537024490816
2021-03-10 08:36:22.050163200,0.2782,3301701,-125.3896636,44.52894899,18.40671635647454
2021-03-10 08:36:23.178549248,0.31029999999999996,3301702,-125.3896636,44.52894899,18.733462117885196
2021-03-10 08:36:24.306977280,0.2889,3301703,-125.3896636,44.52894899,19.125421903416985
2021-03-10 08:36:25.435386368,0.3424,3301704,-125.3896636,44.52894899,19.48758873101302
2021-03-10 08:36:26.563796480,0.2996,3301705,-125.3896636,44.52894899,19.712503331066184
2021-03-10 08:36:27.692182016,0.321,3301706,-125.3896636,44.52894899,19.71291504072146
2021-03-10 08:36:28.820610048,0.2782,3301707,-125.3896636,44.52894899,19.508128141774378
2021-03-10 08:36:29.949018112,0.31029999999999996,3301708,-125.3896636,44.52894899,19.210329545304337
2021-03-10 08:36:31.077465600,0.2889,3301709,-125.3896636,44.52894899,18.985391403006556
2021-03-10 08:36:32.205859840,0.2996,3301710,-125.3896636,44.52894899,18.990892115470732
2021-03-10 08:36:33.334346752,0.2889,3301711,-125.3896636,44.52894899,19.246497079651057
2021-03-10 08:36:34.462790656,0.2889,3301712,-125.3896636,44.52894899,19.6351318730676
2021-03-10 08:36:35.591192576,0.2996,3301713,-125.3896636,44.52894899,20.011464197109536
2021-03-10 08:36:36.719577088,0.2996,3301714,-125.3896636,44.52894899,20.25988805546322
2021-03-10 08:36:37.847947776,0.3424,3301715,-125.3896636,44.52894899,20.33987447403912
2021-03-10 08:36:38.976371200,0.31029999999999996,3301716,-125.3896636,44.52894899,20.29438857925733
2021-03-10 08:36:40.104807936,0.2782,3301717,-125.3896636,44.52894899,20.249310980038345
2021-03-10 08:36:41.233273856,0.26749999999999996,3301718,-125.3896636,44.52894899,20.332335313302416
2021-03-10 08:36:42.361693696,0.321,3301719,-125.3896636,44.52894899,20.523750808579948
2021-03-10 08:36:43.490124800,0.2996,3301720,-125.3896636,44.52894899,20.689606860298603
2021-03-10 08:36:44.618529792,0.2996,3301721,-125.3896636,44.52894899,20.73005856849088
2021-03-10 08:36:45.746952704,0.31029999999999996,3301722,-125.3896636,44.52894899,20.693670965373013
2021-03-10 08:36:46.875381248,0.2782,3301723,-125.3896636,44.52894899,20.725067754819833
2021-03-10 08:36:48.003784192,0.31029999999999996,3301724,-125.3896636,44.52894899,20.90397238726826
2021-03-10 08:36:49.132212224,0.2889,3301725,-125.3896636,44.52894899,21.17500253562293
2021-03-10 08:36:50.260602880,0.2996,3301726,-125.3896636,44.52894899,21.406596320675675
2021-03-10 08:36:51.388997120,0.31029999999999996,3301727,-125.3896636,44.52894899,21.506910180677483
2021-03-10 08:36:52.517423104,0.321,3301728,-125.3896636,44.52894899,21.476282577546364
2021-03-10 08:36:53.645399040,0.321,3301729,-125.3896636,44.52894899,21.393582714542653
2021-03-10 08:36:54.773539840,0.2996,3301730,-125.3896636,44.52894899,21.36339018312334
2021-03-10 08:36:55.901690880,0.31029999999999996,3301731,-125.3896636,44.52894899,21.44436019194495
2021-03-10 08:36:57.029858304,0.2782,3301732,-125.3896636,44.52894899,21.58241043971409
2021-03-10 08:36:58.158089216,0.2889,3301733,-125.3896636,44.52894899,21.6788690048858
2021-03-10 08:36:59.286212096,0.3317,3301734,-125.3896636,44.52894899,21.72931458405578
2021-03-10 08:37:00.414398976,0.3317,3301735,-125.3896636,44.52894899,21.839151045708512
2021-03-10 08:37:01.542514176,0.2996,3301736,-125.3896636,44.52894899,22.096254372670913
2021-03-10 08:37:02.670639104,0.2996,3301737,-125.3896636,44.52894899,22.457184369862347
2021-03-10 08:37:03.799057920,0.31029999999999996,3301738,-125.3896636,44.52894899,22.79083428993116
2021-03-10 08:37:04.927482880,0.31029999999999996,3301739,-125.3896636,44.52894899,22.97860310327524
2021-03-10 08:37:06.055868416,0.2996,3301740,-125.3896636,44.52894899,22.993335582418478
2021-03-10 08:37:07.184251392,0.321,3301741,-125.3896636,44.52894899,22.894340583171967
2021-03-10 08:37:08.312672768,0.31029999999999996,3301742,-125.3896636,44.52894899,22.739597792706995
2021-03-10 08:37:09.441083392,0.321,3301743,-125.3896636,44.52894899,22.579317312459093
2021-03-10 08:37:10.569488384,0.321,3301744,-125.3896636,44.52894899,22.468281795672933
2021-03-10 08:37:11.697950208,0.2782,3301745,-125.3896636,44.52894899,22.45747468797065
2021-03-10 08:37:12.826377216,0.2782,3301746,-125.3896636,44.52894899,22.611954113410537
2021-03-10 08:37:13.954799104,0.321,3301747,-125.3896636,44.52894899,22.95391901279665
2021-03-10 08:37:15.083191808,0.35309999999999997,3301748,-125.3896636,44.52894899,23.3739916662032
2021-03-10 08:37:16.211632640,0.2889,3301749,-125.3896636,44.52894899,23.716180703271384
2021-03-10 08:37:17.340054528,0.31029999999999996,3301750,-125.3896636,44.52894899,23.913415865134166
2021-03-10 08:37:18.468450304,0.321,3301751,-125.3896636,44.52894899,23.98033596426083
2021-03-10 08:37:19.596851200,0.2996,3301752,-125.3896636,44.52894899,23.972624341344233
2021-03-10 08:37:20.725274624,0.3317,3301753,-125.3896636,44.52894899,23.94665881710284
2021-03-10 08:37:21.853704704,0.2996,3301754,-125.3896636,44.52894899,23.92782002136791
2021-03-10 08:37:22.982171648,0.2889,3301755,-125.3896636,44.52894899,23.91310317219134
2021-03-10 08:37:24.110566400,0.321,3301756,-125.3896636,44.52894899,23.8900543575254
2021-03-10 08:37:25.238957056,0.321,3301757,-125.3896636,44.52894899,23.893505492589828
2021-03-10 08:37:26.367403008,0.36379999999999996,3301758,-125.3896636,44.52894899,24.008197899171524
2021-03-10 08:37:27.495854080,0.31029999999999996,3301759,-125.3896636,44.52894899,24.262951839610363
2021-03-10 08:37:28.624240128,0.2996,3301760,-125.3896636,44.52894899,24.590600387663716
2021-03-10 08:37:29.752667648,0.31029999999999996,3301761,-125.3896636,44.52894899,24.863862068381117
2021-03-10 08:37:30.881100800,0.321,3301762,-125.3896636,44.52894899,24.9832212947185
2021-03-10 08:37:32.009518080,0.321,3301763,-125.3896636,44.52894899,24.952566662758507
2021-03-10 08:37:33.137894400,0.2996,3301764,-125.3896636,44.52894899,24.869546534665453
2021-03-10 08:37:34.266279936,0.31029999999999996,3301765,-125.3896636,44.52894899,24.860849047509692
2021-03-10 08:37:35.394639872,0.2996,3301766,-125.3896636,44.52894899,24.96352355263734
2021-03-10 08:37:36.523069952,0.321,3301767,-125.3896636,44.52894899,25.11620188398033
2021-03-10 08:37:37.651485696,0.3424,3301768,-125.3896636,44.52894899,25.243195777260595
2021-03-10 08:37:38.779892736,0.321,3301769,-125.3896636,44.52894899,25.326250515711013
2021-03-10 08:37:39.908292608,0.321,3301770,-125.3896636,44.52894899,25.402306555895834
2021-03-10 08:37:41.036719104,0.321,3301771,-125.3896636,44.52894899,25.511642496106862
2021-03-10 08:37:42.165173248,0.2782,3301772,-125.3896636,44.52894899,25.676781405381817
2021-03-10 08:37:43.293585408,0.2996,3301773,-125.3896636,44.52894899,25.88291479043798
2021-03-10 08:37:44.421964288,0.31029999999999996,3301774,-125.3896636,44.52894899,26.0853190724808
2021-03-10 08:37:45.550438400,0.3317,3301775,-125.3896636,44.52894899,26.24484054199181
2021-03-10 08:37:46.678868992,0.35309999999999997,3301776,-125.3896636,44.52894899,26.32416617425431
2021-03-10 08:37:47.807287296,0.2782,3301777,-125.3896636,44.52894899,26.315855021171153
2021-03-10 08:37:48.935702528,0.3317,3301778,-125.3896636,44.52894899,26.24813038254773
2021-03-10 08:37:50.064138240,0.321,3301779,-125.3896636,44.52894899,26.168092620068915
2021-03-10 08:37:51.192540672,0.3317,3301780,-125.3896636,44.52894899,26.12619074713891
2021-03-10 08:37:52.320972288,0.31029999999999996,3301781,-125.3896636,44.52894899,26.16294317398657
2021-03-10 08:37:53.448931328,0.35309999999999997,3301782,-125.3896636,44.52894899,26.249193050421542
2021-03-10 08:37:54.577089536,0.2889,3301783,-125.3896636,44.52894899,26.30447223461418
2021-03-10 08:37:55.705249280,0.2782,3301784,-125.3896636,44.52894899,26.300006180312852
2021-03-10 08:37:56.833392128,0.31029999999999996,3301785,-125.3896636,44.52894899,26.263527721266954
2021-03-10 08:37:57.961549312,0.321,3301786,-125.3896636,44.52894899,26.282101091047995
2021-03-10 08:37:59.089744384,0.2889,3301787,-125.3896636,44.52894899,26.40571152163509
2021-03-10 08:38:00.217823744,0.31029999999999996,3301788,-125.3896636,44.52894899,26.558999336767634
2021-03-10 08:38:01.345924608,0.31029999999999996,3301789,-125.3896636,44.52894899,26.66983521122085
2021-03-10 08:38:02.474098688,0.3317,3301790,-125.3896636,44.52894899,26.701052018579556
2021-03-10 08:38:03.602681856,0.2996,3301791,-125.3896636,44.52894899,26.630808857761537
2021-03-10 08:38:04.731084288,0.3317,3301792,-125.3896636,44.52894899,26.4807384896541
2021-03-10 08:38:05.859514880,0.2889,3301793,-125.3896636,44.52894899,26.266476412987164
2021-03-10 08:38:06.987957248,0.31029999999999996,3301794,-125.3896636,44.52894899,26.03383976535763
2021-03-10 08:38:08.116359680,0.2782,3301795,-125.3896636,44.52894899,25.891493982314802
2021-03-10 08:38:09.244760064,0.31029999999999996,3301796,-125.3896636,44.52894899,25.937829239120813
2021-03-10 08:38:10.373160960,0.31029999999999996,3301797,-125.3896636,44.52894899,26.16007534970706
2021-03-10 08:38:11.501634560,0.2889,3301798,-125.3896636,44.52894899,26.432674817714908
2021-03-10 08:38:12.630056960,0.31029999999999996,3301799,-125.3896636,44.52894899,26.633952399841792
2021-03-10 08:38:13.758474752,0.321,3301800,-125.3896636,44.52894899,26.684835421438546
2021-03-10 08:38:14.886905856,0.2889,3301801,-125.3896636,44.52894899,26.60064907078433
2021-03-10 08:38:16.015286784,0.2996,3301802,-125.3896636,44.52894899,26.46511391610478
2021-03-10 08:38:17.143711232,0.3317,3301803,-125.3896636,44.52894899,26.327971685374763
2021-03-10 08:38:18.272105472,0.3424,3301804,-125.3896636,44.52894899,26.216385794691742
2021-03-10 08:38:19.400495104,0.321,3301805,-125.3896636,44.52894899,26.15730359148035
2021-03-10 08:38:20.528913920,0.321,3301806,-125.3896636,44.52894899,26.176987219971835
2021-03-10 08:38:21.657185792,0.3424,3301807,-125.3896636,44.52894899,26.259215261867578
2021-03-10 08:38:22.785619968,0.3317,3301808,-125.3896636,44.52894899,26.368229818051567
2021-03-10 08:38:23.914061824,0.321,3301809,-125.3896636,44.52894899,26.460739334701035
2021-03-10 08:38:25.042489344,0.31029999999999996,3301810,-125.3896636,44.52894899,26.50504968240128
2021-03-10 08:38:26.170919424,0.321,3301811,-125.3896636,44.52894899,26.49658104337523
2021-03-10 08:38:27.299321344,0.2996,3301812,-125.3896636,44.52894899,26.45461971787627
2021-03-10 08:38:28.427749888,0.36379999999999996,3301813,-125.3896636,44.52894899,26.399745929461027
2021-03-10 08:38:29.556133376,0.31029999999999996,3301814,-125.3896636,44.52894899,26.352676801711368
2021-03-10 08:38:30.684551168,0.2889,3301815,-125.3896636,44.52894899,26.297771136185386
2021-03-10 08:38:31.813036032,0.321,3301816,-125.3896636,44.52894899,26.217471622981485
2021-03-10 08:38:32.941473792,0.2782,3301817,-125.3896636,44.52894899,26.13743735459697
2021-03-10 08:38:34.069835776,0.2996,3301818,-125.3896636,44.52894899,26.107567075786857
2021-03-10 08:38:35.198269440,0.2996,3301819,-125.3896636,44.52894899,26.179721083039137
2021-03-10 08:38:36.326721536,0.31029999999999996,3301820,-125.3896636,44.52894899,26.340594350468226
2021-03-10 08:38:37.455109632,0.3852,3301821,-125.3896636,44.52894899,26.507049819137315
2021-03-10 08:38:38.583527424,0.3317,3301822,-125.3896636,44.52894899,26.593135333762028
2021-03-10 08:38:39.711931392,0.2996,3301823,-125.3896636,44.52894899,26.561443414731674
2021-03-10 08:38:40.840340480,0.2996,3301824,-125.3896636,44.52894899,26.429497429971104
2021-03-10 08:38:41.968850432,0.2889,3301825,-125.3896636,44.52894899,26.28831641836622
2021-03-10 08:38:43.097264640,0.3317,3301826,-125.3896636,44.52894899,26.218167294149794
2021-03-10 08:38:44.225728512,0.2889,3301827,-125.3896636,44.52894899,26.20364138251623
2021-03-10 08:38:45.354163712,0.31029999999999996,3301828,-125.3896636,44.52894899,26.265931081171658
2021-03-10 08:38:46.482573312,0.321,3301829,-125.3896636,44.52894899,26.39201893761764
2021-03-10 08:38:47.610970624,0.2996,3301830,-125.3896636,44.52894899,26.532892411670296
2021-03-10 08:38:48.739387392,0.2996,3301831,-125.3896636,44.52894899,26.62722207307139
2021-03-10 08:38:49.867816448,0.3317,3301832,-125.3896636,44.52894899,26.605805385035485
2021-03-10 08:38:50.996215808,0.2996,3301833,-125.3896636,44.52894899,26.454979909681715
2021-03-10 08:38:52.124625920,0.321,3301834,-125.3896636,44.52894899,26.24323420097008
2021-03-10 08:38:53.253080064,0.2889,3301835,-125.3896636,44.52894899,26.058280229590775
2021-03-10 08:38:54.381237248,0.2996,3301836,-125.3896636,44.52894899,25.968088904611854
2021-03-10 08:38:55.509389824,0.31029999999999996,3301837,-125.3896636,44.52894899,26.007245043137047
2021-03-10 08:38:56.637536768,0.2889,3301838,-125.3896636,44.52894899,26.165157613672886
2021-03-10 08:38:57.765698048,0.2889,3301839,-125.3896636,44.52894899,26.39931162552521
2021-03-10 08:38:58.893875712,0.2996,3301840,-125.3896636,44.52894899,26.626763094065158
2021-03-10 08:39:00.022018048,0.321,3301841,-125.3896636,44.52894899,26.752761323866675
2021-03-10 08:39:01.150161408,0.31029999999999996,3301842,-125.3896636,44.52894899,26.738582768292982
2021-03-10 08:39:02.278270464,0.2996,3301843,-125.3896636,44.52894899,26.61589090008225
2021-03-10 08:39:03.406642176,0.2996,3301844,-125.3896636,44.52894899,26.448713377239418
2021-03-10 08:39:04.535033344,0.35309999999999997,3301845,-125.3896636,44.52894899,26.286384167781804
2021-03-10 08:39:05.663457792,0.321,3301846,-125.3896636,44.52894899,26.136384888719927
2021-03-10 08:39:06.791855104,0.31029999999999996,3301847,-125.3896636,44.52894899,26.01681981795049
2021-03-10 08:39:07.920242688,0.2996,3301848,-125.3896636,44.52894899,25.96835563662464
2021-03-10 08:39:09.048647168,0.31029999999999996,3301849,-125.3896636,44.52894899,26.057590761949925
2021-03-10 08:39:10.177063424,0.321,3301850,-125.3896636,44.52894899,26.27912419519674
2021-03-10 08:39:11.305459712,0.31029999999999996,3301851,-125.3896636,44.52894899,26.539252380422013
2021-03-10 08:39:12.433886720,0.3317,3301852,-125.3896636,44.52894899,26.715207880133892
2021-03-10 08:39:13.562248192,0.2996,3301853,-125.3896636,44.52894899,26.727915441646733
2021-03-10 08:39:14.690668032,0.31029999999999996,3301854,-125.3896636,44.52894899,26.577018143353886
2021-03-10 08:39:15.819134976,0.2889,3301855,-125.3896636,44.52894899,26.321956622484365
