time,backscatter,seawater_scattering_coefficient,obs,lon,lat,depth,particulate
2021-03-10 06:14:22.832855040,0.001174533771981759,0.0006346977695085065,3294628,-125.3896636,44.52894899,85.38858756001119,0.0005398360024732525
2021-03-10 06:14:23.961293312,0.00117453333719015,0.0006347121900149437,3294629,-125.3896636,44.52894899,85.50617652275203,0.0005398211471752064
2021-03-10 06:14:25.089625088,0.0013386625858388189,0.0006347269381897124,3294630,-125.3896636,44.52894899,85.60864683915912,0.0007039356476491065
2021-03-10 06:14:26.218035712,0.0018161302419618089,0.0006347449351653623,3294631,-125.3896636,44.52894899,85.6914448056748,0.0011813853067964466
2021-03-10 06:14:27.346412544,0.0020996264130188932,0.0006347639047263024,3294632,-125.3896636,44.52894899,85.75923064825342,0.0014648625082925907
2021-03-10 06:14:28.474838528,0.0012938982265248916,0.0006347838412948687,3294633,-125.3896636,44.52894899,85.82156200249038,0.0006591143852300229
2021-03-10 06:14:29.603211264,0.001666919719398328,0.0006348016649202519,3294634,-125.3896636,44.52894899,85.89382628896983,0.001032118054478076
2021-03-10 06:14:30.731613696,0.0012640553529873544,0.0006348206930914913,3294635,-125.3896636,44.52894899,85.98591181141772,0.0006292346598958631
2021-03-10 06:14:31.859999744,0.001219292130590915,0.0006348398886475342,3294636,-125.3896636,44.52894899,86.10843109170933,0.0005844522419433806
2021-03-10 06:14:32.988391424,0.0013088169187334194,0.0006348564427940393,3294637,-125.3896636,44.52894899,86.25290826368077,0.0006739604759393801
2021-03-10 06:14:34.116857856,0.0011745285898099047,0.0006348696438985256,3294638,-125.3896636,44.52894899,86.41020173827887,0.0005396589459113791
2021-03-10 06:14:35.245236736,0.0012192909502256304,0.000634879037207053,3294639,-125.3896636,44.52894899,86.56611665618298,0.0005844119130185775
2021-03-10 06:14:36.373621760,0.0013386577899284413,0.0006348860016468614,3294640,-125.3896636,44.52894899,86.70804198909785,0.0007037717882815798
2021-03-10 06:14:37.502061056,0.0014132620037023327,0.0006348923789156924,3294641,-125.3896636,44.52894899,86.8243792558314,0.0007783696247866403
2021-03-10 06:14:38.630402560,0.0012043694212922691,0.0006349005198803253,3294642,-125.3896636,44.52894899,86.91428534446214,0.0005694689014119438
2021-03-10 06:14:39.758818816,0.0013386570656263056,0.0006349100241978811,3294643,-125.3896636,44.52894899,86.98003400429666,0.0007037470414284245
2021-03-10 06:14:40.887173632,0.001189447975731038,0.0006349192373936574,3294644,-125.3896636,44.52894899,87.02516679003733,0.0005545287383373806
2021-03-10 06:14:42.015541248,0.0013088148126245336,0.0006349262950085614,3294645,-125.3896636,44.52894899,87.06960550307772,0.0006738885176159722
2021-03-10 06:14:43.143906816,0.0013834190860213553,0.0006349306947947767,3294646,-125.3896636,44.52894899,87.12856013212236,0.0007484883912265785
2021-03-10 06:14:44.272323072,0.0013983398275574193,0.0006349353273168154,3294647,-125.3896636,44.52894899,87.21310299574657,0.0007634045002406039
2021-03-10 06:14:45.400735744,0.0013983396902401022,0.0006349398816486251,3294648,-125.3896636,44.52894899,87.33036438275758,0.0007633998085914771
2021-03-10 06:14:46.529152000,0.0020100956403646545,0.0006349458357579718,3294649,-125.3896636,44.52894899,87.47959063041579,0.0013751498046066827
2021-03-10 06:14:47.657560576,0.0014132600791573187,0.0006349562092960091,3294650,-125.3896636,44.52894899,87.65228687884596,0.0007783038698613095
2021-03-10 06:14:48.785984000,0.001472943310110557,0.0006349659566028553,3294651,-125.3896636,44.52894899,87.82352961464905,0.0008379773535077017
2021-03-10 06:14:49.914384896,0.001308813407011427,0.0006349729142450651,3294652,-125.3896636,44.52894899,87.97989523779012,0.0006738404927663619
2021-03-10 06:14:51.042787328,0.004874903759410501,0.0006349814381441692,3294653,-125.3896636,44.52894899,88.10944848464113,0.004239922321266332
2021-03-10 06:14:52.171342336,0.001293891992738808,0.0006349905940253282,3294654,-125.3896636,44.52894899,88.20379481557431,0.0006589013987134798
2021-03-10 06:14:53.299321344,0.0012192873013290911,0.0006350000582547097,3294655,-125.3896636,44.52894899,88.26884527643897,0.0005842872430743814
2021-03-10 06:14:54.427452928,0.0012938914880538358,0.0006350073326484686,3294656,-125.3896636,44.52894899,88.31490639916092,0.0006588841554053672
2021-03-10 06:14:55.555552256,0.0012491285916862557,0.0006350157149754367,3294657,-125.3896636,44.52894899,88.35823384924178,0.0006141128767108191
2021-03-10 06:14:56.683689984,0.001413258033398348,0.0006350240599163807,3294658,-125.3896636,44.52894899,88.41939452688175,0.0007782339734819674
2021-03-10 06:14:57.811868160,0.0018310425669848074,0.0006350287137847955,3294659,-125.3896636,44.52894899,88.50907118442103,0.0011960138532000118
2021-03-10 06:14:58.940009984,0.001293890686464992,0.0006350339185274063,3294660,-125.3896636,44.52894899,88.63066507451076,0.0006588567679375858
2021-03-10 06:15:00.068119552,0.0012043649525199933,0.0006350487333187437,3294661,-125.3896636,44.52894899,88.77660685142331,0.0005693162192012496
2021-03-10 06:15:01.196258304,0.0012789688406880263,0.0006350659097871929,3294662,-125.3896636,44.52894899,88.93214776848716,0.0006439029309008333
